"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 21 12:38:32 GMT 2022","Mon Feb 21 12:38:32 GMT 2022","213","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_create_account_and_get_balance","Create account and get balance"
"skipped","Mon Feb 21 12:39:09 GMT 2022","Mon Feb 21 12:39:09 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_spl[1.1]","Send more than exist on account: spl (with different precision)"
"passed","Mon Feb 21 12:38:32 GMT 2022","Mon Feb 21 12:38:33 GMT 2022","806","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_check_tokens_in_wallet_neon","Check tokens in wallet: neon"
"failed","Mon Feb 21 12:39:02 GMT 2022","Mon Feb 21 12:39:03 GMT 2022","1486","integration.tests.basic","test_transfers","TestTransfer","","","test_send_neon_from_one_account_to_another[1.1]","Send neon from one account to another"
"skipped","Mon Feb 21 12:39:10 GMT 2022","Mon Feb 21 12:39:10 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_zero_erc20","Send zero: ERC20"
"skipped","Mon Feb 21 12:38:33 GMT 2022","Mon Feb 21 12:38:33 GMT 2022","0","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_check_tokens_in_wallet_ERC20","Check tokens in wallet: ERC20"
"skipped","Mon Feb 21 12:38:33 GMT 2022","Mon Feb 21 12:38:33 GMT 2022","0","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_check_tokens_in_wallet_spl","Check tokens in wallet: spl"
"skipped","Mon Feb 21 12:39:10 GMT 2022","Mon Feb 21 12:39:10 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_negative_sum_from_account_spl","Send negative sum from account: spl (with different precision)"
"skipped","Mon Feb 21 12:39:10 GMT 2022","Mon Feb 21 12:39:10 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_negative_sum_from_account_erc20","Send negative sum from account: ERC20"
"skipped","Mon Feb 21 12:39:10 GMT 2022","Mon Feb 21 12:39:10 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_zero_spl","Send zero: spl (with different precision)"
"passed","Mon Feb 21 12:38:33 GMT 2022","Mon Feb 21 12:38:40 GMT 2022","7017","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_verify_faucet_work_single_request","Verify faucet work (request drop for several accounts): single request"
"passed","Mon Feb 21 12:39:07 GMT 2022","Mon Feb 21 12:39:09 GMT 2022","1701","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_neon[10.1]","Send more than exist on account: neon"
"skipped","Mon Feb 21 12:39:09 GMT 2022","Mon Feb 21 12:39:09 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_spl[1]","Send more than exist on account: spl (with different precision)"
"skipped","Mon Feb 21 12:39:10 GMT 2022","Mon Feb 21 12:39:10 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_negative_sum_from_account_neon","Send negative sum from account: neon"
"failed","Mon Feb 21 12:39:09 GMT 2022","Mon Feb 21 12:39:10 GMT 2022","1590","integration.tests.basic","test_transfers","TestTransfer","","","test_zero_neon","Send zero: neon"
"skipped","Mon Feb 21 12:39:09 GMT 2022","Mon Feb 21 12:39:09 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_spl[0.01]","Send more than exist on account: spl (with different precision)"
"passed","Mon Feb 21 12:39:05 GMT 2022","Mon Feb 21 12:39:07 GMT 2022","1704","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_neon[100]","Send more than exist on account: neon"
"passed","Mon Feb 21 12:38:40 GMT 2022","Mon Feb 21 12:38:57 GMT 2022","17002","integration.tests.basic","test_single_client_activity","TestSingleClient","","","test_verify_faucet_work_multiple_requests","Verify faucet work (request drop for several accounts): double request"
"passed","Mon Feb 21 12:39:03 GMT 2022","Mon Feb 21 12:39:05 GMT 2022","2203","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_neon[10]","Send more than exist on account: neon"
"failed","Mon Feb 21 12:38:59 GMT 2022","Mon Feb 21 12:39:00 GMT 2022","1509","integration.tests.basic","test_transfers","TestTransfer","","","test_send_neon_from_one_account_to_another[0.01]","Send neon from one account to another"
"skipped","Mon Feb 21 12:39:09 GMT 2022","Mon Feb 21 12:39:09 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_than_exist_on_account_erc20","Send more than exist on account: ERC20"
"skipped","Mon Feb 21 12:39:10 GMT 2022","Mon Feb 21 12:39:10 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_token_to_an_invalid_address","Send token to an invalid address"
"skipped","Mon Feb 21 12:39:10 GMT 2022","Mon Feb 21 12:39:10 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_more_token_to_non_existing_address","Send token to a non-existing address"
"skipped","Mon Feb 21 12:39:03 GMT 2022","Mon Feb 21 12:39:03 GMT 2022","0","integration.tests.basic","test_transfers","TestTransfer","","","test_send_spl_wrapped_account_from_one_account_to_another","Send spl wrapped account from one account to another"
"failed","Mon Feb 21 12:39:00 GMT 2022","Mon Feb 21 12:39:02 GMT 2022","1489","integration.tests.basic","test_transfers","TestTransfer","","","test_send_neon_from_one_account_to_another[1]","Send neon from one account to another"
